DNA content,Total MTBP (GFP)
1204.12489463464,9891.900390625
1132.76420728337,11161.099609375
1722.76956163316,5643.60009765625
1077.56696086204,8305.2001953125
1032.20891173904,9510.400390625
1761.38827738071,12990.900390625
1119.06468650457,10934.2001953125
1724.83921892052,12631.0
1881.68366854617,13641.099609375
2040.00114660009,16110.7998046875
1761.90972899883,17663.5
1877.28708074678,15823.7998046875
1597.00282655665,12774.400390625
1885.570833086,17342.19921875
1915.86336311832,16767.0
1737.34113840723,15127.900390625
1569.97911433546,12929.099609375
1952.40997135732,13202.7001953125
1757.05205412148,14634.7998046875
1803.12044464139,15795.2001953125
1009.75096395285,8791.2001953125
1469.31767966424,12637.400390625
1629.28694091942,13886.2998046875
1478.28136838291,14933.2001953125
2110.87112147177,18526.0
2051.812103712,16077.7998046875
1705.27130702465,19464.0
1869.99277227243,11595.2001953125
1525.77033032296,12694.900390625
1885.96888265523,14823.2001953125
1733.6392996881,15285.2001953125
1007.99070277721,8533.7001953125
1009.44234745695,8524.2998046875
1851.20325109826,13946.2998046875
1840.63143766494,12422.7998046875
1826.57307085591,15585.400390625
1276.88131707309,10278.400390625
1917.04592896222,15714.900390625
1564.2739970484,5309.39990234375
1996.75162418238,17926.80078125
